위도,경도
37.6166009,127.0645473
37.6736192,127.0528328
37.6267357,127.0511204
37.6595599,127.0691688
37.6549994,127.0709472
37.6255301,127.0747127
37.6292875,127.0626221
37.6282818,127.0690945
37.6609844,127.0745448
37.682827,127.056581
37.661949,127.0684283
37.6486688,127.0618482
37.6678799,127.0798354
37.6264058,127.0788436
37.6399026,127.0738093
37.623019,127.0731103
37.6484769,127.0784226
37.6239499,127.0896879
37.6355185,127.0708771
37.6740806,127.0568897
37.6192382,127.0778185
37.6532418,127.0590584
37.6510283,127.0772272
37.6508341,127.075668
37.6557416,127.0653269
37.6212056,127.0610833
37.6462151,127.0751689
37.618414,127.063065
37.6534006,127.0598701
37.6549923,127.0599384
37.6304897,127.0450138
37.6232617,127.0804117
