관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
서울특별시동작구청,서울특별시 동작구 장승배기로23길 10,,생활방범,3,,,,,02-820-2906,37.51014,126.93945,2019-05-16
서울특별시동작구청,서울특별시 동작구 노량진로8길 40 마당쇠숯불갈비,,생활방범,3,,,,,02-820-2906,37.5124,126.93759,2019-05-16
서울특별시동작구청,서울특별시 동작구 장승배기로18길 27,,생활방범,3,,,,,02-820-2906,37.5074,126.9416,2019-05-16
서울특별시동작구청,서울특별시 동작구 만양로14다길 7,,생활방범,1,,,,,02-820-2906,37.5113,126.94531,2019-05-16
서울특별시동작구청,서울특별시 동작구 장승배기로22길 44(노량진2동 226-15),,생활방범,1,,,,,02-820-2906,37.5086,126.94156,2019-05-16
서울특별시동작구청,서울특별시 동작구 장승배기로19다길 24(노량진2동 302-27),,생활방범,1,,,,,02-820-2906,37.50927,126.93757,2019-05-16
서울특별시동작구청,서울특별시 동작구 장승배기로24가길 39(노량진1동 232-52),,생활방범,1,,,,,02-820-2906,37.51125,126.94207,2019-05-16
서울특별시동작구청,서울특별시 동작구 노량진로26길 65(노량진1동 485-2),,생활방범,1,,,,,02-820-2906,37.5097,126.95552,2019-05-16
서울특별시동작구청,서울특별시 동작구 노량진로18길 20(노량진1동 408-1),,생활방범,3,,,,,02-820-2906,37.51199,126.95097,2019-05-16
서울특별시동작구청,서울특별시 동작구 상도로60길 35(상도1동 126-65) 동녘빌라,,생활방범,3,,,,,02-820-2906,37.49226,126.9546,2019-05-16
서울특별시동작구청,서울특별시 동작구 상도로67길 20(상도1동 504-13) 할인마트,,생활방범,4,,,,,02-820-2906,37.49456,126.95653,2019-05-16
서울특별시동작구청,서울특별시 동작구 상도로41가길 6(상도1동 465),,생활방범,4,,,,,02-820-2906,37.50251,126.95015,2019-05-16
서울특별시동작구청,서울특별시 동작구 상도로 41길 50(상도1동 440),,생활방범,4,,,,,02-820-2906,37.50251,126.95185,2019-05-16
서울특별시동작구청,서울특별시 동작구 상도로47다길 32(상도1동 319-1),,생활방범,4,,,,,02-820-2906,37.50158,126.95316,2019-05-16
서울특별시동작구청,서울특별시 동작구 상도로56길 6(상도1동 473-7),,생활방범,4,,,,,02-820-2906,37.49613,126.95259,2019-05-16
서울특별시동작구청,서울특별시 동작구 상도로15마길 22(상도2동 356-85) 서진파크빌라,,생활방범,4,,,,,02-820-2906,37.50338,126.93361,2019-05-16
서울특별시동작구청,서울특별시 동작구 상도로15아길 18(상도2동 361-52) 에비앙 엘리지,,생활방범,4,,,,,02-820-2906,37.50427,126.93464,2019-05-16
서울특별시동작구청,서울특별시 동작구 상도로26가길 8(상도2동 183-22) 오륙도해물탕,,생활방범,4,,,,,02-820-2906,37.50364,126.93827,2019-05-16
서울특별시동작구청,서울특별시 동작구 만양로1길 18(상도2동 22-43),,생활방범,5,,,,,02-820-2906,37.50636,126.94648,2019-05-16
서울특별시동작구청,서울특별시 동작구 대방동2길 38,,생활방범,3,,,,,02-820-2906,37.5027,126.92774,2019-05-16
서울특별시동작구청,서울특별시 동작구 국사봉10길 20(상도3동 299-109) 그린빌라,,생활방범,4,,,,,02-820-2906,37.49528,126.93111,2019-05-16
서울특별시동작구청,서울특별시 동작구 성대로6가길 41(상도3동 256-219),,생활방범,4,,,,,02-820-2906,37.49695,126.93348,2019-05-16
서울특별시동작구청,서울특별시 동작구 국사봉5길 1(상도3동 304-6),,생활방범,4,,,,,02-820-2906,37.49776,126.93022,2019-05-16
서울특별시동작구청,서울특별시 동작구 성대로21가길 29(상도4동 244-47) 한아름슈퍼,,생활방범,3,,,,,02-820-2906,37.49927,126.93508,2019-05-16
서울특별시동작구청,서울특별시 동작구 성대로10길 55(상도4동 279-52) 행복슈퍼,,생활방범,4,,,,,02-820-2906,37.49593,126.93643,2019-05-16
서울특별시동작구청,서울특별시 동작구 성대로31길 33(상도4동 202-221),,생활방범,4,,,,,02-820-2906,37.50023,126.93881,2019-05-16
서울특별시동작구청,서울특별시 동작구 양녕로28길 54(상도4동 211-132) 구립우리어린이집,,생활방범,5,,,,,02-820-2906,37.49807,126.9467,2019-05-16
서울특별시동작구청,서울특별시 동작구 서달로8가길2(흑석동 93-147),,생활방범,3,,,,,02-820-2906,37.50587,126.96182,2019-05-16
서울특별시동작구청,서울특별시 동작구 서달로10길 64(흑석동 84-10),,생활방범,4,,,,,02-820-2906,37.50423,126.96292,2019-05-16
서울특별시동작구청,서울특별시 동작구 흑석로3길 38-1(흑석동 200-12),,생활방범,3,,,,,02-820-2906,37.50855,126.956,2019-05-16
서울특별시동작구청,서울특별시 동작구 서달로6길 19(흑석동 79-24),,생활방범,4,,,,,02-820-2906,37.50329,126.96187,2019-05-16
서울특별시동작구청,서울특별시 동작구 대방동3길 39,,생활방범,4,,,,,02-820-2906,37.50129,126.92541,2019-05-16
서울특별시동작구청,서울특별시 동작구 대방동2길 22,,생활방범,4,,,,,02-820-2906,37.50163,126.9285,2019-05-16
서울특별시동작구청,서울특별시 동작구 등용로4길 43(대방동 13-4),,생활방범,4,,,,,02-820-2906,37.50754,126.93488,2019-05-16
서울특별시동작구청,서울특별시 동작구 여의대방로62길 14(대방동 101-5)  주정차-24 같이,,생활방범,4,,,,,02-820-2906,37.51396,126.92795,2019-05-16
서울특별시동작구청,서울특별시 동작구 대방동 9길 14(대방동 391-249),,생활방범,4,,,,,02-820-2906,37.50211,126.92647,2019-05-16
서울특별시동작구청,서울특별시 동작구 여의대방로24라길 13(대방동 415-47),,생활방범,3,,,,,02-820-2906,37.49849,126.92241,2019-05-16
서울특별시동작구청,서울특별시 동작구 신대방2나길 1(신대방1동 621-1) 경농상회 앞,,생활방범,3,,,,,02-820-2906,37.48891,126.91285,2019-05-16
서울특별시동작구청,서울특별시 동작구 신대방1길 72(신대방1동 696-4),,생활방범,3,,,,,02-820-2906,37.48588,126.90786,2019-05-16
서울특별시동작구청,서울특별시 동작구 신대방2길 12,,생활방범,3,,,,,02-820-2906,37.4882,126.91385,2019-05-16
서울특별시동작구청,서울특별시 동작구 신대방2길 14-19,,생활방범,2,,,,,02-820-2906,37.48917,126.91564,2019-05-16
서울특별시동작구청,서울특별시 동작구 신대방14길 15(신대방1동 600-57) 천안슈퍼 부근,,생활방범,4,,,,,02-820-2906,37.48969,126.91114,2019-05-16
서울특별시동작구청,서울특별시 동작구 신대방14가길 47(신대방1동 632-58),,생활방범,3,,,,,02-820-2906,37.48987,126.91334,2019-05-16
서울특별시동작구청,서울특별시 동작구 여의대방로22카길 47(신대방2동 360-186) 로얄빌라,,생활방범,3,,,,,02-820-2906,37.49614,126.92583,2019-05-16
서울특별시동작구청,서울특별시 동작구 국사봉2길 29(신대방동 339-21),,생활방범,3,,,,,02-820-2906,37.49714,126.92848,2019-05-16
서울특별시동작구청,서울특별시 동작구 서울특별시 동작구 보라매로9길 12(신대방2동 344-88),,생활방범,4,,,,,02-820-2906,37.495,126.92644,2019-05-16
서울특별시동작구청,서울특별시 동작구 여의대방로22라길 23(신대방2동 366-131),,생활방범,5,,,,,02-820-2906,37.49532,126.92336,2019-05-16
서울특별시동작구청,서울특별시 동작구 동작대로29가길 18(사당2동 89-52),,생활방범,3,,,,,02-820-2906,37.48873,126.98151,2019-05-16
서울특별시동작구청,서울특별시 동작구 동작대로 43길 35 (사당2동 102-7) 청남빌라,,생활방범,4,,,,,02-820-2906,37.49718,126.98061,2019-05-16
서울특별시동작구청,서울특별시 동작구 동작대로35가길 56(사당2동 68-18) 현대슈퍼 앞,,생활방범,3,,,,,02-820-2906,37.49133,126.97875,2019-05-16
서울특별시동작구청,서울특별시 동작구 동작대로27길 38(사당2동 129-11),,생활방범,4,,,,,02-820-2906,37.48747,126.97992,2019-05-16
서울특별시동작구청,서울특별시 동작구 동작대로29길 63-1(사당2동 127-40),,생활방범,3,,,,,02-820-2906,37.48867,126.97865,2019-05-16
서울특별시동작구청,서울특별시 동작구 남부순환로257가길 32(사당1동 419-24) 서안주택,,생활방범,1,,,,,02-820-2906,37.4788,126.97557,2019-05-16
서울특별시동작구청,서울특별시 동작구 남부순환로259길 10(사당1동 1050-2) 홈플러스 앞,,생활방범,3,,,,,02-820-2906,37.47641,126.97253,2019-05-16
서울특별시동작구청,서울특별시 동작구 사당로20길 63(사당1동 431-4),,생활방범,1,,,,,02-820-2906,37.48034,126.97562,2019-05-16
서울특별시동작구청,서울특별시 동작구 남부순환로265길 21(사당1동 1048-19),,생활방범,4,,,,,02-820-2906,37.47717,126.97471,2019-05-16
서울특별시동작구청,서울특별시 동작구 사당로29길 26(사당3동 141-97) 보람아트빌,,생활방범,3,,,,,02-820-2906,37.48554,126.97826,2019-05-16
서울특별시동작구청,서울특별시 동작구 동작대로35길 43(사당2동 69-13),,생활방범,1,,,,,02-820-2906,37.49144,126.98031,2019-05-16
서울특별시동작구청,서울특별시 동작구 사당로27길 12(사당3동 141-160),,생활방범,5,,,,,02-820-2906,37.48497,126.97891,2019-05-16
서울특별시동작구청,서울특별시 동작구 사당로9나길7(사당3동 220-38),,생활방범,4,,,,,02-820-2906,37.48613,126.97031,2019-05-16
서울특별시동작구청,서울특별시 동작구 솔밭로 74-1(사당5동 235-61) 구립우리어린이집,,생활방범,3,,,,,02-820-2906,37.4831,126.96727,2019-05-16
서울특별시동작구청,서울특별시 동작구 사당로2자길 2-15(사당5동 188-12),,생활방범,4,,,,,02-820-2906,37.48933,126.96463,2019-05-16
서울특별시동작구청,서울특별시 동작구 사당로2차길 36(사당5동 206-16),,생활방범,5,,,,,02-820-2906,37.48702,126.96597,2019-05-16
서울특별시동작구청,서울특별시 동작구 사당로14길 38(사당4동 278-50) 세븐일레븐,,생활방범,3,,,,,02-820-2906,37.48264,126.97101,2019-05-16
서울특별시동작구청,서울특별시 동작구 사당로16길 14(사당4동 266-2),,생활방범,3,,,,,02-820-2906,37.48273,126.97348,2019-05-16
서울특별시동작구청,서울특별시 동작구 남부순환로255라길 4(사당4동 303-27),,생활방범,4,,,,,02-820-2906,37.47735,126.97034,2019-05-16
서울특별시동작구청,서울특별시 동작구 사당로20다길 15(사당4동 316-32),,생활방범,4,,,,,02-820-2906,37.48067,126.9735,2019-05-16
서울특별시동작구청,서울특별시 동작구 노량진로14길 29(노량진1동 83-7) 은하맨션 앞,,생활방범,4,,,,,02-820-2906,37.51236,126.94253,2019-05-16
서울특별시동작구청,서울특별시 동작구 노량진로30길 55(노량진1동 43-4) 본동종합사회복지관 인근,,생활방범,4,,,,,02-820-2906,37.51095,126.95685,2019-05-16
서울특별시동작구청,서울특별시 동작구 상도로47길 8(상도1동 464-33) 장안마트 앞,,생활방범,4,,,,,02-820-2906,37.49969,126.95137,2019-05-16
서울특별시동작구청,서울특별시 동작구 매봉로 37(상도1동 512) 예담어린이집 앞,,생활방범,4,,,,,02-820-2906,37.50651,126.95099,2019-05-16
서울특별시동작구청,서울특별시 동작구 상도로 119 (상도3동 352-1) 앞,,생활방범,4,,,,,02-820-2906,37.50146,126.93304,2019-05-16
서울특별시동작구청,서울특별시 동작구 양녕로28길 8(상도4동 211-207) 에덴빌라 앞,,생활방범,3,,,,,02-820-2906,37.49897,126.94462,2019-05-16
서울특별시동작구청,서울특별시 동작구 성대로17길 78(상도동 244-52),,생활방범,4,,,,,02-820-2906,37.50051,126.93425,2019-05-16
서울특별시동작구청,서울특별시 동작구 현충로22길 52(흑석동 276-12) 명성슈퍼 앞,,생활방범,4,,,,,02-820-2906,37.50484,126.97126,2019-05-16
서울특별시동작구청,서울특별시 동작구 서달로14길 11(흑석동 6-21),,생활방범,3,,,,,02-820-2906,37.50802,126.96365,2019-05-16
서울특별시동작구청,서울특별시 동작구 동작대로35길 71(사당2동 67-8),,생활방범,4,,,,,02-820-2906,37.49252,126.97912,2019-05-16
서울특별시동작구청,서울특별시 동작구 사당로27길 86(사당3동 162-83),,생활방범,1,,,,,02-820-2906,37.48692,126.97557,2019-05-16
서울특별시동작구청,서울특별시 동작구 사당로13길 50(사당3동 1131-12) 구립청소년독서실 뒤,,생활방범,1,,,,,02-820-2906,37.48628,126.97153,2019-05-16
서울특별시동작구청,서울특별시 동작구 사당로20사길 29(사당4동 316-260) 남성중학교 뒤,,생활방범,3,,,,,02-820-2906,37.47911,126.97256,2019-05-16
서울특별시동작구청,서울특별시 동작구 사당로2아길 2(사당5동 188-1),,생활방범,3,,,,,02-820-2906,37.49017,126.96458,2019-05-16
서울특별시동작구청,서울특별시 동작구 사당로 170,,생활방범,1,,,,,02-820-2906,37.48662,126.96762,2019-05-16
서울특별시동작구청,서울특별시 동작구 대방동길 30(대방동 392-1) 성은교회 앞,,생활방범,4,,,,,02-820-2906,37.50209,126.92789,2019-05-16
서울특별시동작구청,서울특별시 동작구 등용로8가길 2(대방동 13-13) 미래하이츠빌 앞,,생활방범,3,,,,,02-820-2906,37.50689,126.93352,2019-05-16
서울특별시동작구청,서울특별시 동작구 신대방1길 126(신대방1동 698-5) 중외제약 앞 골목길,,생활방범,1,,,,,02-820-2906,37.48526,126.90498,2019-05-16
서울특별시동작구청,서울특별시 동작구 국사봉2나길 19(신대방2동 348-79),,생활방범,1,,,,,02-820-2906,37.49693,126.92957,2019-05-16
서울특별시동작구청,서울특별시 동작구 여의대방로10길 100(신대방1동 717) 신동아 파밀리에아파트 진입로,,생활방범,1,,,,,02-820-2906,37.49206,126.91458,2019-05-16
서울특별시동작구청,서울특별시 동작구 신대방2길 1(신대방1동 618-17) 수연약국 앞,,생활방범,4,,,,,02-820-2906,37.48768,126.91261,2019-05-16
서울특별시동작구청,서울특별시 동작구 보라매로11길 14(신대방2동 366-40) 천주교 신대방동교회 내,,생활방범,1,,,,,02-820-2906,37.49551,126.9263,2019-05-16
서울특별시동작구청,서울특별시 동작구 상도로 38길 52(상도1동 159-48),,생활방범,1,,,,,02-820-2906,37.501,126.94862,2019-05-16
서울특별시동작구청,서울특별시 동작구 국사봉16길 4(상도3동 299-156) 옆,,생활방범,1,,,,,02-820-2906,37.49458,126.93278,2019-05-16
서울특별시동작구청,서울특별시 동작구 성대로16길 45-8,,생활방범,1,,,,,02-820-2906,37.4965,126.93882,2019-05-16
서울특별시동작구청,서울특별시 동작구 양녕로22바길 66(상도4동 211-80),,생활방범,3,,,,,02-820-2906,37.49773,126.94717,2019-05-16
서울특별시동작구청,서울특별시 동작구 서달로6길 93(흑석동 76-80) 도림사 입구 맞은편,,생활방범,1,,,,,02-820-2906,37.50025,126.96236,2019-05-16
