관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
관악구청,서울특별시 관악구 쑥고개어린이공원 (쑥고개로2라길),서울특별시 관악구 쑥고개어린이공원 (서림동 1564-68),다목적,1,200,반경 30~150미터 이내(기종따라 다름),30,May-10,02-879-5831,37.47589054,126.9406859,2019-04-30
관악구청,서울특별시 관악구 쑥고개어린이공원 (쑥고개로2라길),서울특별시 관악구 쑥고개어린이공원 (서림동 1564-68),다목적,1,200,반경 30~150미터 이내(기종따라 다름),30,May-10,02-879-5831,37.47599585,126.9410376,2019-04-30
관악구청,서울특별시 관악구 백설어린이공원 (관악로6길 50),서울특별시 관악구 백설어린이공원 (낙성대동 1606-11),다목적,1,200,반경 30~150미터 이내(기종따라 다름),30,May-10,02-879-5831,37.47587787,126.9535853,2019-04-30
관악구청,서울특별시 관악구 백설어린이공원 (관악로6길 50),서울특별시 관악구 백설어린이공원 (낙성대동 1606-11),다목적,1,200,반경 30~150미터 이내(기종따라 다름),30,May-10,02-879-5831,37.47614016,126.9537496,2019-04-30
관악구청,서울특별시 관악구 신화어린이공원 (신림로31가길),서울특별시 관악구 신화어린이공원 (서림동 408-10),다목적,1,200,반경 30~150미터 이내(기종따라 다름),30,May-10,02-879-5831,37.47697373,126.9355708,2019-04-30
관악구청,서울특별시 관악구 봉림어린이공원 (남부순환로200다길 23),서울특별시 관악구 봉림어린이공원 (서원동 1510-2),다목적,1,130,반경 30~150미터 이내(기종따라 다름),30,May-10,02-879-5831,37.48272379,126.9356301,2019-04-30
관악구청,서울특별시 관악구 약수어린이공원 (낙성대역8길 28),서울특별시 관악구 약수어린이공원 (낙성대동 1510-19),다목적,1,200,반경 30~150미터 이내(기종따라 다름),30,May-10,02-879-5831,37.47404095,126.9621846,2019-04-30
관악구청,서울특별시 관악구 해태어린이공원 (서림3길 47),서울특별시 관악구 해태어린이공원 (서림동 103-141),다목적,1,200,반경 30~150미터 이내(기종따라 다름),30,May-10,02-879-5831,37.47250207,126.9404654,2019-04-30
관악구청,서울특별시 관악구 해태어린이공원 (서림3길 47),서울특별시 관악구 해태어린이공원 (서림동 103-141),다목적,1,200,반경 30~150미터 이내(기종따라 다름),30,May-10,02-879-5831,37.47268706,126.940696,2019-04-30
관악구청,서울특별시 관악구 광신길 154 합실어린이공원,서울특별시 관악구 삼성동 1704-4 합실어린이공원,다목적,1,200,반경 30~150미터 이내(기종따라 다름),30,May-10,02-879-5831,37.46508382,126.9268657,2019-04-30
