위도,경도
37.61571034,127.0632052
37.61821691,127.0596495
37.61551435,127.0645769
37.61836777,127.0637085
37.61519855,127.0623649
37.62231093,127.0571306
37.62288526,127.0525112
37.67150349,127.0800697
37.63149134,127.0566254
37.62399096,127.0507822
37.62305905,127.0613411
37.62600855,127.075588
37.62046017,127.077925
37.66965433,127.0787731
37.61839884,127.0739054
37.62281303,127.0749927
37.62313966,127.0810425
37.6246368,127.0785081
37.62665805,127.0778812
37.63692072,127.0761628
37.63589405,127.0684925
37.63512491,127.0711725
37.65025716,127.0773078
37.65167747,127.0821439
37.64551736,127.064471
37.67658125,127.0535223
37.67351726,127.0527861
37.6744254,127.0580607
37.67374881,127.0569304
37.67617623,127.0563471
37.67668884,127.0551462
37.65993681,127.0714265
37.65580797,127.064283
37.65677446,127.0624392
37.656419,127.0615907
37.65888031,127.0626652
37.66038982,127.0691373
37.65974569,127.0698454
37.65464647,127.0690737
37.65669302,127.0641066
37.65745524,127.0651975
37.6561489,127.066161
37.66925106,127.0819904
37.66532628,127.0715807
37.66442025,127.0726298
37.67203243,127.0838559
37.67055575,127.0832591
37.66873637,127.0767176
37.6613326,127.071475
37.65410265,127.0620263
37.65411418,127.063438
37.67093861,127.0578374
37.63613655,127.0736385
37.62142813,127.0763175
37.66801025,127.0786116
37.66208687,127.0673527
37.65700643,127.0698881
37.6445852,127.0749685
37.65677985,127.0739534
37.65023216,127.0761693
37.62177868,127.0818999
37.61951939,127.0790458
37.62815909,127.0595297
37.61630541,127.0662514
37.61693801,127.0604016
37.62536672,127.0766075
37.62524243,127.084237
37.66024527,127.0739814
37.65503163,127.0733344
37.65780576,127.0677922
37.66424996,127.0701871
37.68245182,127.0526509
37.63697803,127.0784886
37.63127686,127.0652461
37.63647991,127.0723136
37.63851777,127.0825363
37.61665104,127.0623366
37.61756941,127.059017
37.62266821,127.0586535
37.63146364,127.0714304
37.67408254,127.0799392
37.6282201,127.0467126
37.63110723,127.0674882
37.62348287,127.0772387
37.62352553,127.0778838
37.67347811,127.0500824
37.62407339,127.0739007
37.62504491,127.087428
37.62381709,127.0744839
37.62057673,127.0810367
37.67258657,127.0788231
37.67154178,127.0770526
37.62188514,127.0726797
37.65109872,127.0826539
37.64428191,127.0833681
37.67306655,127.083757
37.64321183,127.0835529
37.66679452,127.0696796
37.663161,127.0716225
37.67217289,127.0538774
37.67333718,127.0519242
37.66472224,127.0635212
37.66878307,127.0605828
37.66790097,127.0667563
37.66057844,127.0665135
37.65893052,127.0673719
37.65642375,127.0678794
37.64872062,127.0616186
37.65123038,127.0607873
37.63644523,127.0773201
37.67204398,127.0774747
37.6236708,127.0537604
37.62415102,127.072717
37.65748737,127.0704078
37.65376713,127.0729734
37.66978238,127.0832781
37.66215154,127.0722189
37.65972889,127.0593355
37.67505534,127.0535497
37.62487699,127.0594935
37.61735848,127.0662135
37.61900362,127.0569299
37.62431909,127.0553452
37.63210104,127.0569781
37.62997068,127.0589383
37.62968205,127.0562559
37.63271387,127.0439047
37.63074941,127.0630992
37.62836255,127.0752766
37.62549109,127.0930712
37.62226183,127.0802611
37.62179534,127.0800367
37.62196661,127.0809998
37.62078428,127.0816846
37.62228128,127.0788478
37.65033234,127.0841546
37.64972483,127.0846622
37.66092338,127.0763577
37.67438278,127.0589726
37.67334599,127.0511196
37.6587762,127.069707
37.66699931,127.0772198
37.66948301,127.0795235
37.67096778,127.0793826
37.66561545,127.0673527
37.65976435,127.0711412
37.66309398,127.0708698
37.63096081,127.0529761
37.64177401,127.0612324
37.67260057,127.0848599
37.67573108,127.058309
37.65703557,127.0634699
37.62563218,127.0746096
37.62504388,127.0747015
37.62534939,127.0750035
37.62457507,127.0746945
37.62467691,127.0752546
37.62350483,127.0739028
37.62335828,127.0743609
37.62302292,127.0743767
37.62352465,127.0748833
37.62382226,127.0756971
37.62216037,127.074396
37.62266341,127.0764161
37.62522605,127.0723338
37.62322177,127.0735743
37.6230374,127.0723417
37.65992722,127.0663438
37.65949114,127.0671784
37.65991123,127.0672825
37.66072017,127.0675568
37.65998414,127.068456
37.66010913,127.0678797
37.65947201,127.0679164
37.6601126,127.0666923
37.66159507,127.0658452
37.66118887,127.0660396
37.65828641,127.0658452
37.62521328,127.0758506
37.62475501,127.0758743
37.62430728,127.0754134
37.62480611,127.053191
37.62529286,127.0518558
37.62490589,127.0556226
37.62504731,127.0545774
37.62456061,127.0539595
37.62438788,127.0547237
37.62389342,127.0540757
37.62349236,127.0534401
37.62328615,127.052111
37.61816245,127.0586855
37.61724747,127.0582333
37.61702532,127.0593595
37.63201068,127.0434869
37.62885051,127.0456568
37.6295064,127.0463381
37.63291754,127.057439
37.63149001,127.0575552
37.63719038,127.0748944
37.63657762,127.0739002
37.63662165,127.0744722
37.63639601,127.0748376
37.6357928,127.0745981
37.63643988,127.0789182
37.63730076,127.0766784
37.63636989,127.0770068
37.67009824,127.0776714
37.62490524,127.0715162
37.62377996,127.0710381
37.62250837,127.0714748
37.62072189,127.0729793
37.62082424,127.0737014
37.62536311,127.079008
37.62594213,127.0782448
37.62508717,127.0788026
37.62527791,127.0781515
37.62473509,127.0779328
37.62423988,127.0805694
37.62363899,127.0800096
37.65134609,127.0834229
37.65150218,127.0841356
37.64616408,127.083792
37.64761955,127.0821714
37.67609656,127.0573851
37.67727221,127.0563575
37.67817889,127.0565164
37.67775457,127.0558697
37.67698647,127.0561921
37.67682387,127.0521313
37.67603251,127.051218
37.67515088,127.0526451
37.67566587,127.0529475
37.67608146,127.0537794
37.67702931,127.0541971
37.67472882,127.0542925
37.67517973,127.0516574
37.65903317,127.0695692
37.65807471,127.0692224
37.65801392,127.0708884
37.655841,127.0688099
37.65628642,127.0697652
37.6559862,127.0697478
37.66986643,127.0821142
37.66798924,127.0796026
37.66834937,127.0822867
37.67004803,127.0810714
37.66952651,127.081314
37.66650834,127.0666113
37.66144999,127.0680352
37.66050401,127.0682855
37.66087561,127.0700238
37.66049859,127.0706143
37.66580959,127.0708022
37.66450314,127.0720918
37.67445966,127.0830164
37.66167654,127.0713683
37.66433504,127.0728386
37.62305789,127.0593366
37.62375203,127.0596355
37.62354543,127.0604801
37.62154548,127.0611932
37.62067371,127.0595457
37.61655896,127.0645232
37.61615129,127.0634814
37.61725288,127.0634716
37.61672897,127.063677
37.61684179,127.065831
37.63072673,127.0587973
37.62147991,127.0588516
37.62929033,127.0533265
37.61845524,127.0726454
37.61772783,127.0734261
37.61848241,127.0731561
37.61997571,127.0757246
37.62190335,127.0755733
37.62204341,127.0774683
37.61964608,127.0784876
37.61907761,127.0776386
37.62617695,127.0778455
37.62660308,127.0783158
37.62728322,127.0777697
37.62655552,127.0799826
37.62163196,127.0787328
37.62281133,127.078252
37.62320563,127.0785562
37.62377762,127.078267
37.62406149,127.0899382
37.63035023,127.0729934
37.63120947,127.0704904
37.67504475,127.0561288
37.67482069,127.0573878
37.67406213,127.0607613
37.67341259,127.0576642
37.67393413,127.0510552
37.67427955,127.0515953
37.65887668,127.0617384
37.65847925,127.0651342
37.6573651,127.0648637
37.65647409,127.0687567
37.67196931,127.0857408
37.67121639,127.0857767
37.67112053,127.085211
37.67156997,127.0846533
37.66388784,127.0693187
37.66393908,127.0690225
37.66511201,127.0689996
37.66490788,127.0697926
37.66505138,127.0700728
37.66481891,127.0708444
37.66361282,127.070241
37.66383964,127.0702986
37.66320081,127.0694808
37.66277066,127.0697528
37.6627859,127.0701355
37.66254756,127.0708056
37.66180949,127.0704135
37.66384013,127.0724616
37.6638596,127.0718309
37.66409712,127.0712344
37.66359463,127.0713361
37.66244459,127.0718441
37.6496434,127.0819393
37.65025783,127.0827039
37.64994429,127.0827699
37.6490998,127.0836421
37.64917507,127.0850228
37.65021607,127.0831407
37.64959948,127.0828467
37.6596104,127.0744046
37.66100117,127.0742551
37.66116766,127.0757884
37.6605626,127.0760239
37.66003206,127.076237
37.65978242,127.0779519
37.63884182,127.0701802
37.63473823,127.070817
37.63395476,127.0704341
37.63566008,127.070994
37.63563067,127.0703383
37.63671466,127.0714447
37.6673515,127.0703989
37.66533071,127.0730177
37.6289054,127.0581214
37.62960245,127.0582778
37.62233957,127.0564366
37.62172688,127.0571348
37.62165181,127.0580235
37.62079307,127.0582108
37.62072832,127.0577896
37.61919104,127.0571441
37.62038587,127.0573192
37.61569662,127.0667424
37.61519046,127.0660115
37.6226579,127.0660368
37.625961,127.0704175
37.6280852,127.072506
37.62791038,127.0732616
37.62842633,127.0735194
37.63709272,127.1107644
37.63752855,127.1112057
37.65884276,127.0683067
37.65827045,127.0676268
37.65800702,127.067381
37.65768494,127.0672743
37.65779915,127.0667136
37.65444432,127.0705092
37.65356795,127.070914
37.65347673,127.0704961
37.6519463,127.0698332
37.67300013,127.0843374
37.6728386,127.084183
37.67208464,127.0847495
37.67148636,127.0833003
37.67158425,127.0817819
37.67118518,127.0812511
37.67111058,127.0826946
37.6709929,127.083532
37.67121654,127.0842267
37.67080816,127.0845705
