위도,경도
37.555886,126.960827
37.556945,126.95315
37.555743,126.948685
37.556561,126.948537
37.547657,126.956403
37.543324,126.954539
37.54905,126.947884
37.555243,126.948262
37.541027,126.952523
37.543962,126.94017
37.553825,126.944829
37.554501,126.940848
37.555588,126.940402
37.552031,126.926724
37.542259,126.933099
37.556788,126.924698
37.555636,126.924828
37.552509,126.921806
37.556257,126.917791
37.559311,126.918765
37.551594,126.909517
37.557292,126.907917
37.556107,126.903521
37.558878,126.903016
37.560299,126.900788
37.558585,126.914248
37.559297,126.91039
37.560376,126.908122
37.565314,126.916075
37.568132,126.910884
37.549408,126.957804
37.54512,126.953892
37.547156,126.95478
37.554165,126.959798
37.549469,126.961685
37.556001,126.95546
37.542441,126.9394
37.543368,126.939217
37.538687,126.948856
37.555758,126.947383
37.555023,126.932748
37.55294,126.927617
37.546275,126.919994
37.548753,126.937896
37.550056,126.921615
37.562377,126.925886
37.558969,126.922777
37.565329,126.923534
37.554563,126.915834
37.560942,126.925725
37.557306,126.90159
37.553903,126.907729
37.55199,126.907474
37.54679,126.914193
37.546488,126.918588
37.569426,126.91151
37.563211,126.916626
37.563754,126.911015
37.557261,126.911325
37.56814,126.906899
37.556512,126.950055
37.556174,126.954677
37.547136,126.960722
37.548533,126.960815
37.554241,126.950086
37.553549,126.944143
37.554488,126.94645
37.542993,126.942606
37.548756,126.949303
37.545679,126.920784
37.555679,126.941521
37.548267,126.922059
37.546032,126.938919
37.565529,126.917849
37.550566,126.918167
37.554513,126.918234
37.561507,126.920477
37.549635,126.921858
37.563468,126.926979
37.564592,126.918847
37.55615,126.90721
37.552596,126.910612
37.552677,126.901885
37.562234,126.90248
37.554638,126.910299
37.550351,126.905642
37.5614,126.906873
37.560374,126.909933
37.564579,126.91355
37.567323,126.911122
37.558715,126.916635
37.542927,126.957566
37.549685,126.962712
37.548133,126.960346
37.556446,126.961962
37.536723,126.944787
37.555911,126.946339
37.549937,126.947295
37.555272,126.946394
37.55462,126.944094
37.552795,126.928502
37.552008,126.927155
37.54858,126.924737
37.545156,126.937686
37.553569,126.929407
37.554998,126.935997
37.554277,126.914141
37.558421,126.923928
37.556164,126.930344
37.549945,126.918233
37.559569,126.89789
37.547805,126.91677
37.551412,126.91519
37.56103,126.898989
37.553914,126.90018
37.56345,126.909277
37.559309,126.912585
37.577343,126.895625
37.562226,126.908423
37.563422,126.906311
